nid,lat,lng,n_quartiers,name_a,dist_a_m,name_b,dist_b_m,others,asymmetry,road_context,primary_highway,n_road_edges,in_roundabout,has_bridge,has_dual_connector_edge,dist_to_water_m,classification
220,6.371859,2.442545,2,Gbénonkpô,0.0,Misséssin,177.1,,1.0,intersection,primary,7,False,False,False,579.0,SUSPICIOUS_OVERREACH
219,6.371918,2.444443,2,Gbénonkpô,211.7,Misséssin,240.2,,0.119,intersection,primary,3,False,False,True,788.1,PLAUSIBLE_FRONTIER
5840,6.371267,2.44294,2,Gbénonkpô,56.6,Misséssin,120.5,,0.53,road_segment,tertiary,2,False,False,False,612.0,SUSPICIOUS_OVERREACH
5929,6.372034,2.442285,2,Gbénonkpô,23.7,Misséssin,200.9,,0.882,road_segment,residential,2,False,False,False,553.6,SUSPICIOUS_OVERREACH
5884,6.371778,2.444379,2,Gbénonkpô,201.3,Misséssin,223.1,,0.098,intersection,primary,3,False,False,True,778.7,PLAUSIBLE_FRONTIER
5813,6.372579,2.442412,2,Gbénonkpô,60.2,Misséssin,237.3,,0.746,intersection,residential,4,False,False,False,577.0,SUSPICIOUS_OVERREACH
26319,6.371268,2.442639,2,Gbénonkpô,55.9,Misséssin,228.0,,0.755,intersection,residential,3,False,False,False,579.1,SUSPICIOUS_OVERREACH
383,6.362272,2.423639,3,Gbèdomidji,215.3,Mifongou,245.6,Gbéto,0.124,intersection,primary,4,False,False,False,,MULTI_QUARTIER
260,6.367081,2.429914,2,Sèdjro-Saint-Michel,0.0,Nouveau-Pont,258.9,,1.0,intersection,primary,4,False,False,False,,SUSPICIOUS_OVERREACH
259,6.366964,2.429765,2,Sèdjro-Saint-Michel,15.5,Nouveau-Pont,274.4,,0.943,road_segment,primary,2,False,False,True,,SUSPICIOUS_OVERREACH
1462,6.367269,2.430154,2,Sèdjro-Saint-Michel,28.3,Nouveau-Pont,230.6,,0.877,road_segment,primary,2,False,False,False,,SUSPICIOUS_OVERREACH
376,6.367187,2.429801,2,Sèdjro-Saint-Michel,16.7,Nouveau-Pont,275.7,,0.939,intersection,primary,4,False,False,True,,SUSPICIOUS_OVERREACH
12893,6.368682,2.396767,2,Vodjè-Kpota,197.8,Houéyihô,251.2,,0.213,road_segment,secondary,2,False,False,True,,PLAUSIBLE_FRONTIER
340,6.371438,2.409925,3,Gbégamey-Gbagoudo,0.0,Dagbédji-Sikê,203.2,Vodjè-Allobatin,1.0,intersection,primary,11,False,False,False,,MULTI_QUARTIER
339,6.371361,2.411626,2,Gbégamey-Gbagoudo,95.6,Dagbédji-Sikê,293.0,,0.674,intersection,primary,3,False,False,True,,SUSPICIOUS_OVERREACH
1444,6.37063,2.410711,2,Gbégamey-Gbagoudo,28.6,Dagbédji-Sikê,174.6,,0.836,intersection,residential,6,False,False,False,,SUSPICIOUS_OVERREACH
2096,6.369488,2.408276,3,Gbégamey-Gbagoudo,183.7,Vodjè-Allobatin,197.8,Gbégamey-Dodo-Ayidjè,0.071,intersection,residential,4,False,False,False,,MULTI_QUARTIER
2152,6.370211,2.408312,3,Gbégamey-Gbagoudo,94.3,Vodjè-Allobatin,196.7,Dagbédji-Sikê,0.52,road_segment,secondary,2,False,False,False,,MULTI_QUARTIER
2214,6.371308,2.410842,2,Gbégamey-Gbagoudo,16.3,Dagbédji-Sikê,219.5,,0.926,road_segment,primary,2,False,False,False,,SUSPICIOUS_OVERREACH
4203,6.370772,2.407807,2,Gbégamey-Gbagoudo,160.4,Vodjè-Allobatin,277.2,,0.421,road_segment,residential,2,False,False,False,,PLAUSIBLE_FRONTIER
4498,6.373166,2.410862,2,Gbégamey-Gbagoudo,133.4,Agbondjèdo,254.3,,0.475,intersection,residential,4,False,False,False,,PLAUSIBLE_FRONTIER
41751,6.370898,2.408928,2,Gbégamey-Gbagoudo,17.7,Dagbédji-Sikê,220.8,,0.92,road_segment,secondary,2,False,False,False,,SUSPICIOUS_OVERREACH
4192,6.372281,2.408773,2,Gbégamey-Gbagoudo,64.2,Dagbédji-Sikê,267.4,,0.76,intersection,residential,4,False,False,False,,SUSPICIOUS_OVERREACH
401,6.373631,2.41257,2,Minonkpô-Wologuèdè,183.1,Gbégamey-Gbagoudo,287.6,,0.363,intersection,residential,3,False,False,False,,PLAUSIBLE_FRONTIER
463,6.375688,2.4151,2,Minonkpô-Wologuèdè,178.0,Missité-Sikê,299.1,,0.405,intersection,residential,3,False,False,True,,PLAUSIBLE_FRONTIER
457,6.379449,2.420663,2,Gbèdjromèdè,52.0,Aïdjèdo-Ahito,257.9,,0.798,intersection,residential,4,False,False,False,,SUSPICIOUS_OVERREACH
460,6.378467,2.418551,2,Gbèdjromèdè,184.8,Missité-Sikê,191.8,,0.037,intersection,residential,3,False,False,True,,PLAUSIBLE_FRONTIER
53715,6.379036,2.420381,2,Gbèdjromèdè,48.1,Aïdjèdo-Ahito,259.7,,0.815,intersection,residential,3,False,False,False,,SUSPICIOUS_OVERREACH
409,6.382155,2.424365,2,Ahouansouri-Agata,38.0,Aïdjèdo,287.5,,0.868,intersection,residential,5,False,False,False,,SUSPICIOUS_OVERREACH
412,6.380239,2.424761,2,Aïdjèdo,70.7,Ahouansouri-Agata,254.7,,0.722,intersection,residential,4,False,False,False,,SUSPICIOUS_OVERREACH
4606,6.375732,2.42607,2,Jéricho-Nord,54.6,Aïdjèdo-Vignon,299.0,,0.817,intersection,residential,5,False,False,False,,SUSPICIOUS_OVERREACH
2178,6.362621,2.411519,2,Gbégamey-Centre,77.1,Gbégamey-Mifongou,288.6,,0.733,road_segment,residential,2,False,False,True,,SUSPICIOUS_OVERREACH
2154,6.365894,2.409434,2,Gbégamey-Ahito,175.8,Gbégamey-Dodo-Ayidjè,273.5,,0.357,intersection,residential,4,False,False,False,,PLAUSIBLE_FRONTIER
1215,6.363323,2.446572,3,Ohé,0.0,Akpakpa-Dodomè,237.2,Abokicodji-Centre,1.0,intersection,residential,3,False,False,False,,MULTI_QUARTIER
1180,6.363396,2.447127,3,Ohé,15.2,Akpakpa-Dodomè,252.4,Abokicodji-Centre,0.94,intersection,secondary,7,False,False,False,,MULTI_QUARTIER
1216,6.36278,2.446255,2,Ohé,21.6,Akpakpa-Dodomè,215.6,,0.9,intersection,secondary,6,False,False,False,,SUSPICIOUS_OVERREACH
5894,6.36391,2.446068,2,Ohé,79.4,Abokicodji-Centre,276.7,,0.713,intersection,residential,4,False,False,False,,SUSPICIOUS_OVERREACH
1224,6.358908,2.439397,2,Tokpa-Hoho,0.0,Guinkômey,261.6,,1.0,intersection,secondary,5,False,False,False,278.6,SUSPICIOUS_OVERREACH
705,6.35897,2.439827,2,Tokpa-Hoho,24.2,Guinkômey,285.7,,0.915,intersection,residential,4,False,False,False,235.7,SUSPICIOUS_OVERREACH
1225,6.358652,2.438978,2,Tokpa-Hoho,36.9,Guinkômey,240.0,,0.846,road_segment,trunk,2,False,False,True,332.9,SUSPICIOUS_OVERREACH
1300,6.35844,2.43895,2,Tokpa-Hoho,45.4,Guinkômey,216.2,,0.79,intersection,residential,3,False,False,True,349.1,SUSPICIOUS_OVERREACH
581,6.357503,2.437626,2,Guinkômey,108.3,Tokpa-Hoho,153.2,,0.293,intersection,residential,9,False,False,False,529.2,PLAUSIBLE_FRONTIER
1230,6.35645,2.436167,2,Guinkômey,0.0,Tokpa-Hoho,261.6,,1.0,intersection,service,3,False,False,False,728.9,SUSPICIOUS_OVERREACH
1229,6.356784,2.436618,2,Guinkômey,32.0,Tokpa-Hoho,229.6,,0.861,intersection,tertiary,4,False,False,False,666.6,SUSPICIOUS_OVERREACH
1256,6.361915,2.431593,2,Missité,17.3,Gbédokpo,297.6,,0.942,intersection,secondary,4,False,False,True,,SUSPICIOUS_OVERREACH
5046,6.36083,2.430311,3,Dota,179.8,Missité,186.0,Avlékété-Joncquet,0.034,intersection,residential,6,False,False,False,,MULTI_QUARTIER
5047,6.361876,2.431806,2,Missité,15.7,Gbédokpo,299.4,,0.948,intersection,secondary,4,False,False,True,,SUSPICIOUS_OVERREACH
44107,6.361996,2.43171,2,Missité,22.7,Gbédokpo,282.4,,0.92,intersection,secondary,4,False,False,True,,SUSPICIOUS_OVERREACH
1271,6.369265,2.418092,2,Sèhogan-Sikê,0.0,Énagnon-Sikê,240.4,,1.0,intersection,residential,4,False,False,False,,SUSPICIOUS_OVERREACH
1270,6.36945,2.417945,2,Sèhogan-Sikê,26.2,Énagnon-Sikê,214.2,,0.878,intersection,secondary,4,False,False,False,,SUSPICIOUS_OVERREACH
1272,6.368675,2.41856,2,Sèhogan-Sikê,83.5,Yévèdo,252.8,,0.669,intersection,residential,4,False,False,False,,SUSPICIOUS_OVERREACH
1274,6.36748,2.419508,2,Yévèdo,83.6,Sèhogan-Sikê,252.7,,0.669,intersection,residential,4,False,False,False,,SUSPICIOUS_OVERREACH
2240,6.36826,2.421703,2,Yévèdo,244.3,Gbènan,272.0,,0.102,intersection,residential,4,False,False,False,,PLAUSIBLE_FRONTIER
50664,6.362325,2.420587,2,Todoté,169.7,Gbèdomidji,261.2,,0.35,intersection,residential,3,False,False,False,,PLAUSIBLE_FRONTIER
2244,6.365148,2.424147,3,Gbènan,167.0,Mifongou,212.8,Gbèdomidji,0.215,intersection,residential,4,False,False,False,,MULTI_QUARTIER
1294,6.365647,2.422356,2,Gbènan,122.0,Gbèdomidji,287.5,,0.576,intersection,residential,3,False,False,False,,SUSPICIOUS_OVERREACH
2243,6.365753,2.423672,2,Gbènan,81.7,Mifongou,298.1,,0.726,intersection,residential,4,False,False,False,,SUSPICIOUS_OVERREACH
1357,6.367163,2.404412,2,Cadjèhoun-Détinsa,0.0,Vodjè-Centre,210.7,,1.0,intersection,residential,5,False,False,False,,SUSPICIOUS_OVERREACH
1358,6.367305,2.404296,2,Cadjèhoun-Détinsa,21.3,Vodjè-Centre,189.4,,0.888,intersection,secondary,6,False,False,False,,SUSPICIOUS_OVERREACH
2149,6.368115,2.405627,2,Cadjèhoun-Détinsa,154.3,Vodjè-Allobatin,180.7,,0.146,intersection,secondary,4,False,False,False,,PLAUSIBLE_FRONTIER
2183,6.366628,2.404613,2,Cadjèhoun-Détinsa,61.1,Vodjè-Centre,271.9,,0.775,intersection,residential,3,False,False,False,,SUSPICIOUS_OVERREACH
2099,6.366797,2.404866,2,Cadjèhoun-Détinsa,59.8,Vodjè-Centre,270.6,,0.779,intersection,residential,3,False,False,False,,SUSPICIOUS_OVERREACH
1364,6.368633,2.403147,2,Vodjè-Centre,0.0,Cadjèhoun-Détinsa,210.7,,1.0,road_segment,secondary,2,False,False,True,,SUSPICIOUS_OVERREACH
1363,6.368501,2.403379,2,Vodjè-Centre,24.2,Cadjèhoun-Détinsa,186.5,,0.87,intersection,residential,4,False,False,True,,SUSPICIOUS_OVERREACH
1365,6.368732,2.402981,2,Vodjè-Centre,21.4,Cadjèhoun-Détinsa,232.1,,0.908,road_segment,secondary,2,False,False,True,,SUSPICIOUS_OVERREACH
1366,6.368816,2.402841,2,Vodjè-Centre,39.4,Cadjèhoun-Détinsa,250.2,,0.842,road_segment,secondary,2,False,False,True,,SUSPICIOUS_OVERREACH
12902,6.368505,2.40293,2,Vodjè-Centre,27.9,Cadjèhoun-Détinsa,221.7,,0.874,intersection,residential,3,False,False,True,,SUSPICIOUS_OVERREACH
4196,6.368786,2.403336,2,Vodjè-Centre,26.9,Cadjèhoun-Détinsa,216.7,,0.876,intersection,residential,3,False,False,True,,SUSPICIOUS_OVERREACH
4990,6.368895,2.403158,2,Vodjè-Centre,29.1,Cadjèhoun-Détinsa,237.1,,0.877,intersection,residential,4,False,False,True,,SUSPICIOUS_OVERREACH
4207,6.378412,2.408874,2,Houéhoun,177.4,Agontinkon,189.2,,0.063,road_segment,secondary,2,False,False,True,,PLAUSIBLE_FRONTIER
42885,6.378531,2.408781,2,Houéhoun,177.3,Agontinkon,205.6,,0.138,road_segment,secondary,2,False,False,True,,PLAUSIBLE_FRONTIER
541,6.367916,2.413946,2,Saint-Jean-Gbèdiga,144.4,Dagbédji-Sikê,268.1,,0.461,intersection,residential,8,False,False,False,,PLAUSIBLE_FRONTIER
81306,6.368431,2.416673,2,Sèhogan-Sikê,204.9,Saint-Jean-Gbèdiga,230.1,,0.11,intersection,residential,3,False,False,True,,PLAUSIBLE_FRONTIER
1463,6.36854,2.431803,2,Nouveau-Pont,0.0,Sèdjro-Saint-Michel,258.9,,1.0,intersection,primary,4,False,False,False,,SUSPICIOUS_OVERREACH
1461,6.36867,2.431702,2,Nouveau-Pont,18.3,Sèdjro-Saint-Michel,275.9,,0.934,intersection,primary,4,False,False,False,,SUSPICIOUS_OVERREACH
1469,6.369876,2.446833,2,Gbèdjèwin,0.0,Sodjatinmè-Ouest,283.5,,1.0,intersection,residential,9,False,False,False,,SUSPICIOUS_OVERREACH
1471,6.368128,2.44678,2,Gbèdjèwin,97.9,Abokicodji-Centre,208.1,,0.53,intersection,residential,3,False,False,True,,SUSPICIOUS_OVERREACH
11874,6.369515,2.448573,2,Gbèdjèwin,127.6,Sodjatinmè-Ouest,155.9,,0.182,intersection,residential,4,False,False,False,,PLAUSIBLE_FRONTIER
11877,6.370601,2.447907,2,Gbèdjèwin,68.9,Sodjatinmè-Ouest,289.2,,0.762,intersection,residential,4,False,False,False,,SUSPICIOUS_OVERREACH
5878,6.370174,2.445376,2,Gbèdjèwin,90.6,Misséssin,276.1,,0.672,intersection,residential,3,False,False,False,850.0,SUSPICIOUS_OVERREACH
5845,6.368932,2.444834,2,Gbèdjèwin,193.8,Misséssin,213.0,,0.09,intersection,residential,4,False,False,False,745.9,PLAUSIBLE_FRONTIER
11875,6.368223,2.446878,2,Gbèdjèwin,96.6,Abokicodji-Centre,209.5,,0.539,intersection,residential,3,False,False,True,,SUSPICIOUS_OVERREACH
1474,6.366299,2.446826,2,Abokicodji-Centre,0.0,Ohé,288.3,,1.0,intersection,residential,7,False,False,False,,SUSPICIOUS_OVERREACH
1473,6.366441,2.446769,2,Abokicodji-Centre,20.6,Gbèdjèwin,285.4,,0.928,intersection,secondary,5,False,False,False,,SUSPICIOUS_OVERREACH
1475,6.365439,2.446768,2,Abokicodji-Centre,90.8,Ohé,197.5,,0.54,intersection,residential,3,False,False,False,,SUSPICIOUS_OVERREACH
1476,6.364686,2.446794,2,Ohé,120.2,Abokicodji-Centre,168.2,,0.285,intersection,residential,7,False,False,False,,PLAUSIBLE_FRONTIER
26342,6.366523,2.446878,2,Abokicodji-Centre,21.9,Gbèdjèwin,285.5,,0.923,intersection,secondary,4,False,False,False,,SUSPICIOUS_OVERREACH
26341,6.367034,2.447717,2,Abokicodji-Centre,123.0,Sodjatinmè-Ouest,265.2,,0.536,intersection,residential,4,False,False,False,,SUSPICIOUS_OVERREACH
6154,6.393027,2.447688,2,Agbodjèdo,69.5,Minontchou,238.4,,0.708,intersection,residential,4,False,False,False,1309.1,SUSPICIOUS_OVERREACH
4210,6.383179,2.414904,2,Gbèdjromèdè-Nord,154.1,Gbèdagba,207.8,,0.258,intersection,residential,4,False,False,False,,PLAUSIBLE_FRONTIER
42882,6.383294,2.414801,2,Gbèdjromèdè-Nord,164.4,Gbèdagba,190.7,,0.138,intersection,residential,4,False,False,False,,PLAUSIBLE_FRONTIER
2150,6.369107,2.406921,2,Vodjè-Allobatin,0.0,Gbégamey-Gbagoudo,291.0,,1.0,intersection,secondary,4,False,False,True,,SUSPICIOUS_OVERREACH
2151,6.36992,2.407939,2,Vodjè-Allobatin,144.2,Gbégamey-Gbagoudo,146.8,,0.018,intersection,residential,4,False,False,False,,PLAUSIBLE_FRONTIER
5585,6.373635,2.402743,2,Vodjè-Ayidoté,65.2,Vodjè-Finagnon,299.1,,0.782,intersection,residential,4,False,False,False,,SUSPICIOUS_OVERREACH
2220,6.370828,2.416671,2,Énagnon-Sikê,0.0,Sèhogan-Sikê,240.4,,1.0,intersection,primary,3,False,False,False,,SUSPICIOUS_OVERREACH
332,6.370886,2.416817,2,Énagnon-Sikê,21.8,Sèhogan-Sikê,218.7,,0.9,intersection,primary,7,False,False,False,,SUSPICIOUS_OVERREACH
2231,6.369614,2.412251,2,Dagbédji-Sikê,0.0,Gbégamey-Gbagoudo,203.2,,1.0,intersection,residential,3,False,False,True,,SUSPICIOUS_OVERREACH
336,6.371094,2.414147,2,Dagbédji-Sikê,259.0,Énagnon-Sikê,265.3,,0.024,intersection,primary,5,False,False,False,,PLAUSIBLE_FRONTIER
1446,6.369094,2.412556,2,Dagbédji-Sikê,66.8,Gbégamey-Gbagoudo,268.3,,0.751,intersection,residential,8,False,False,False,,SUSPICIOUS_OVERREACH
2228,6.369958,2.41176,2,Dagbédji-Sikê,65.9,Gbégamey-Gbagoudo,137.3,,0.52,intersection,residential,4,False,False,True,,SUSPICIOUS_OVERREACH
1445,6.369429,2.412003,2,Dagbédji-Sikê,34.3,Gbégamey-Gbagoudo,213.9,,0.84,intersection,residential,4,False,False,True,,SUSPICIOUS_OVERREACH
3456,6.391316,2.34653,2,Yolomahouto,71.8,Hlouacomey,238.4,,0.699,intersection,residential,5,False,False,False,,SUSPICIOUS_OVERREACH
3672,6.39036,2.34726,2,Yolomahouto,87.1,Hlouacomey,272.4,,0.68,intersection,residential,4,False,False,False,,SUSPICIOUS_OVERREACH
3606,6.393209,2.347894,2,Hlouacomey,0.0,"Nonhouénou
",278.4,,1.0,intersection,residential,5,False,False,True,,SUSPICIOUS_OVERREACH
3607,6.393323,2.348088,2,Hlouacomey,19.5,"Nonhouénou
",297.9,,0.934,road_segment,residential,2,False,False,False,,SUSPICIOUS_OVERREACH
36165,6.39321,2.347589,3,Hlouacomey,32.6,"Nonhouénou
",257.5,Yolomahouto,0.873,road_segment,trunk,2,False,False,True,,MULTI_QUARTIER
36170,6.393083,2.348117,2,Hlouacomey,20.0,"Nonhouénou
",298.4,,0.933,road_segment,trunk,2,False,False,True,,SUSPICIOUS_OVERREACH
3449,6.393257,2.347427,3,Hlouacomey,41.5,"Nonhouénou
",236.9,Yolomahouto,0.825,intersection,tertiary,5,False,False,False,,MULTI_QUARTIER
26829,6.393052,2.347704,2,Hlouacomey,27.2,"Nonhouénou
",268.9,,0.899,road_segment,unclassified,2,False,False,True,,SUSPICIOUS_OVERREACH
26830,6.392932,2.347954,2,Hlouacomey,31.4,"Nonhouénou
",299.6,,0.895,road_segment,unclassified,2,False,False,True,,SUSPICIOUS_OVERREACH
3625,6.389937,2.342415,2,"Aïmèvo
",89.9,Salamey,236.5,,0.62,intersection,residential,3,False,False,False,,SUSPICIOUS_OVERREACH
3931,6.381192,2.390011,2,Missogbé,134.4,Sètôvi,178.9,,0.248,intersection,residential,3,False,False,False,,PLAUSIBLE_FRONTIER
3918,6.381064,2.391029,2,Missogbé,21.0,Sètôvi,292.3,,0.928,intersection,residential,4,False,False,False,,SUSPICIOUS_OVERREACH
4506,6.37683,2.408011,2,Agontinkon,76.8,Agbondjèdo,261.0,,0.706,intersection,residential,4,False,False,False,,SUSPICIOUS_OVERREACH
4503,6.375437,2.409092,2,Agbondjèdo,65.3,Agontinkon,272.5,,0.76,intersection,residential,4,False,False,False,,SUSPICIOUS_OVERREACH
4676,6.377085,2.429185,2,Aïdjèdo-Vignon,98.3,Hindé-Nord,272.5,,0.639,intersection,residential,5,False,False,False,,SUSPICIOUS_OVERREACH
4633,6.372432,2.417688,2,Énagnon-Sikê,271.0,Fignon-Sikê,299.4,,0.095,intersection,residential,4,False,False,False,,PLAUSIBLE_FRONTIER
4905,6.375506,2.433302,2,Hindé-Sud,79.1,Hindé-Nord,268.9,,0.706,intersection,residential,4,False,False,False,,SUSPICIOUS_OVERREACH
4913,6.376799,2.43043,2,Hindé-Nord,151.4,Aïdjèdo-Vignon,219.4,,0.31,road_segment,residential,2,False,False,False,,PLAUSIBLE_FRONTIER
5001,6.366667,2.391335,2,Houénoussou,0.0,Missité,277.7,,1.0,intersection,residential,6,False,False,False,,SUSPICIOUS_OVERREACH
5000,6.366443,2.391243,2,Houénoussou,19.6,Missité,297.3,,0.934,road_segment,residential,2,False,False,False,,SUSPICIOUS_OVERREACH
12905,6.366123,2.390308,2,Houénoussou,119.6,Missité,158.1,,0.244,intersection,residential,3,False,False,False,,PLAUSIBLE_FRONTIER
27297,6.366807,2.391842,2,Houénoussou,58.2,Houéyihô,295.4,,0.803,road_segment,secondary,2,False,False,False,,SUSPICIOUS_OVERREACH
5045,6.360229,2.429658,2,Dota,81.9,Missité,284.2,,0.712,road_segment,secondary,2,False,False,True,,SUSPICIOUS_OVERREACH
44108,6.36046,2.429762,3,Dota,106.9,Missité,258.9,Avlékété-Joncquet,0.587,road_segment,secondary,2,False,False,True,,MULTI_QUARTIER
5105,6.358282,2.430262,2,Avlékété-Joncquet,183.8,Dota,212.5,,0.135,intersection,residential,4,False,False,False,,PLAUSIBLE_FRONTIER
5129,6.361859,2.427427,2,Dota,281.3,Gbéto,299.3,,0.06,intersection,residential,4,False,False,False,,PLAUSIBLE_FRONTIER
5166,6.36653,2.4334,2,Bocossi-Tokpa,241.1,Nouveau-Pont,284.7,,0.153,intersection,residential,4,False,False,False,,PLAUSIBLE_FRONTIER
5793,6.38238,2.451583,2,Ayélawadjè-Agongbomè,212.3,Kpondéhou-Tchèmè,214.8,,0.012,intersection,residential,4,False,False,False,,PLAUSIBLE_FRONTIER
5794,6.382384,2.450938,2,Ayélawadjè-Agongbomè,141.0,Kpondéhou-Tchèmè,286.0,,0.507,intersection,residential,5,False,False,False,,SUSPICIOUS_OVERREACH
5825,6.374956,2.44457,2,Adjégounlè,0.0,Midombo,255.7,,1.0,intersection,residential,3,False,False,False,850.4,SUSPICIOUS_OVERREACH
5826,6.374944,2.444386,2,Adjégounlè,20.3,Midombo,276.0,,0.926,intersection,residential,3,False,False,False,830.0,SUSPICIOUS_OVERREACH
5926,6.375828,2.444578,2,Adjégounlè,97.0,Midombo,158.7,,0.389,intersection,residential,4,False,False,False,862.1,PLAUSIBLE_FRONTIER
31572,6.365193,2.442255,2,Abokicodji-Lagune,79.0,Dédokpo,260.3,,0.697,intersection,residential,3,False,False,False,319.7,SUSPICIOUS_OVERREACH
5842,6.370426,2.443627,2,Misséssin,0.0,Gbénonkpô,177.1,,1.0,intersection,residential,4,False,False,False,670.0,SUSPICIOUS_OVERREACH
5841,6.370878,2.443264,2,Misséssin,64.3,Gbénonkpô,112.8,,0.43,intersection,residential,4,False,False,False,640.8,PLAUSIBLE_FRONTIER
5843,6.369937,2.444023,3,Misséssin,69.8,Gbénonkpô,246.9,Gbèdjèwin,0.717,intersection,residential,4,False,False,False,698.2,MULTI_QUARTIER
5885,6.369903,2.44281,3,Misséssin,114.1,Gbénonkpô,188.9,Dédokpo,0.396,intersection,residential,4,False,False,False,567.2,MULTI_QUARTIER
5861,6.361028,2.444783,2,Akpakpa-Dodomè,0.0,Ohé,237.2,,1.0,road_segment,trunk,2,False,False,True,345.3,SUSPICIOUS_OVERREACH
77545,6.361259,2.444765,2,Akpakpa-Dodomè,25.7,Ohé,216.1,,0.881,intersection,secondary,3,False,False,True,358.5,SUSPICIOUS_OVERREACH
5844,6.369423,2.444437,3,Misséssin,143.0,Gbèdjèwin,223.8,Dédokpo,0.361,intersection,residential,4,False,False,False,723.8,MULTI_QUARTIER
26282,6.368232,2.442528,2,Dédokpo,46.5,Misséssin,291.7,,0.841,intersection,residential,3,False,False,False,478.9,SUSPICIOUS_OVERREACH
26289,6.367299,2.442323,2,Dédokpo,50.7,Abokicodji-Lagune,288.6,,0.824,intersection,residential,3,False,False,False,419.6,SUSPICIOUS_OVERREACH
5959,6.377252,2.444593,2,Midombo,0.0,Adjégounlè,255.7,,1.0,intersection,residential,4,False,False,False,881.1,SUSPICIOUS_OVERREACH
5927,6.377099,2.444561,2,Midombo,17.4,Adjégounlè,238.3,,0.927,intersection,residential,4,False,False,False,876.0,SUSPICIOUS_OVERREACH
5991,6.392926,2.45013,2,Minontchou,16.7,Agbodjèdo,291.1,,0.943,intersection,residential,3,False,False,False,1577.6,SUSPICIOUS_OVERREACH
6074,6.385986,2.440479,2,Adôgléta,22.8,Hlacômey,294.9,,0.923,intersection,residential,3,False,False,False,479.9,SUSPICIOUS_OVERREACH
9655,6.404298,2.341359,2,Sèdomey,34.3,Godomey-Togoudo,297.0,,0.885,road_segment,tertiary,2,False,False,False,,SUSPICIOUS_OVERREACH
9660,6.401837,2.341379,2,Godomey-Togoudo,43.0,Sèdomey,288.3,,0.851,intersection,residential,5,False,False,False,,SUSPICIOUS_OVERREACH
56418,6.402056,2.340324,2,Godomey-Togoudo,105.0,"Djoukpa-Togoudo
",291.3,,0.64,intersection,residential,3,False,False,False,,SUSPICIOUS_OVERREACH
10643,6.366145,2.388742,2,Missité,0.0,Houénoussou,277.7,,1.0,intersection,residential,4,False,False,False,,SUSPICIOUS_OVERREACH
10644,6.366292,2.388817,2,Missité,18.3,Houénoussou,296.0,,0.938,intersection,residential,3,False,False,False,,SUSPICIOUS_OVERREACH
10658,6.366134,2.389448,2,Missité,78.1,Houénoussou,199.6,,0.609,intersection,residential,3,False,False,False,,SUSPICIOUS_OVERREACH
5006,6.36605,2.387407,2,Missité,147.9,Gbèdégbé,200.1,,0.261,intersection,residential,3,False,False,False,,PLAUSIBLE_FRONTIER
10801,6.365884,2.386368,2,Gbèdégbé,89.5,Missité,258.5,,0.654,intersection,residential,4,False,False,False,,SUSPICIOUS_OVERREACH
11881,6.368576,2.449549,2,Sodjatinmè-Ouest,0.0,Gbèdjèwin,283.5,,1.0,intersection,tertiary,4,False,False,False,,SUSPICIOUS_OVERREACH
11880,6.369116,2.449111,2,Sodjatinmè-Ouest,77.1,Gbèdjèwin,206.3,,0.626,intersection,residential,4,False,False,False,,SUSPICIOUS_OVERREACH
26344,6.370192,2.451584,2,Fifatin,208.7,Sodjatinmè-Ouest,287.9,,0.275,intersection,residential,3,False,False,False,,PLAUSIBLE_FRONTIER
11941,6.394575,2.345131,2,"Nonhouénou
",0.0,Hlouacomey,278.4,,1.0,intersection,residential,8,False,False,False,,SUSPICIOUS_OVERREACH
26825,6.393905,2.345835,2,"Nonhouénou
",107.5,Hlouacomey,180.4,,0.404,intersection,residential,3,False,False,True,,PLAUSIBLE_FRONTIER
26826,6.393731,2.346252,3,"Nonhouénou
",130.8,Hlouacomey,147.6,Yolomahouto,0.114,intersection,residential,7,False,False,False,,MULTI_QUARTIER
36172,6.394383,2.345489,2,"Nonhouénou
",44.6,Hlouacomey,233.7,,0.809,road_segment,trunk,2,False,False,False,,SUSPICIOUS_OVERREACH
3660,6.394077,2.346011,2,"Nonhouénou
",110.2,Hlouacomey,179.6,,0.387,intersection,residential,3,False,False,True,,PLAUSIBLE_FRONTIER
12850,6.391254,2.352404,2,"Sèdjannako
",53.9,"Finafa
",258.0,,0.791,intersection,residential,3,False,False,False,,SUSPICIOUS_OVERREACH
26832,6.391835,2.350137,2,"Sèdjannako
",245.8,Hlouacomey,274.2,,0.104,intersection,residential,7,False,False,False,,PLAUSIBLE_FRONTIER
12851,6.393152,2.353564,2,"Finafa
",20.8,"Sèdjannako
",291.1,,0.929,intersection,residential,3,False,False,False,,SUSPICIOUS_OVERREACH
45118,6.363499,2.430515,2,Gbédokpo,69.4,Missité,235.7,,0.706,intersection,residential,3,False,False,True,,SUSPICIOUS_OVERREACH
45142,6.365086,2.431502,2,Gbédokpo,190.2,Sèdjro-Saint-Michel,283.1,,0.328,intersection,primary,4,False,False,False,,PLAUSIBLE_FRONTIER
4568,6.378394,2.423363,2,Aïdjèdo-Ahito,200.7,Aïdjèdo,215.1,,0.067,intersection,residential,4,False,False,False,,PLAUSIBLE_FRONTIER
4629,6.375654,2.419865,2,Fignon-Sikê,171.9,Aïdjèdo-Ahito,276.6,,0.379,intersection,residential,4,False,False,False,,PLAUSIBLE_FRONTIER
